addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,estimated_dates,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,secondary_filters_name,secondary_filters_tree,start_date,addresses_district_name,end_date,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,9,2.137406174362691,,,Carrer de Rossend Arús,,8014,55734068,,Barcelona,Bars i pubs musicals,651,,Sants-Montjuïc,,427865.44873259,9,﻿99400676456,,True,3,,,18,11,Bar Musical Sala Taro,289207,2021-09-16T08:45:06.983105,4580598.64654719,,2021-09-16T08:46:56.902034,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.37367362861198,,,Sants,,
,103,2.156566649656205,Tel.,,Carrer d'Aribau,Telèfons,8036,55734068,93 454 49 08,Barcelona,Bars i pubs musicals,651,,Eixample,,429485.772,103,﻿99400689374,,True,2,,,8,12,Bar musical karaoke A viva voz *Aribau,23403,2022-04-04T12:05:46.297567,4582433.469,,2023-10-03T10:14:44.246112,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.390342854588354,,448449,l'Antiga Esquerra de l'Eixample,True,20001
,103,2.156566649656205,Tel.,,Carrer d'Aribau,Telèfons,8036,55734072,93 454 49 08,Barcelona,Karaokes,651,,Eixample,,429485.772,103,﻿99400689374,,True,2,,,8,13,Bar musical karaoke A viva voz *Aribau,23403,2022-04-04T12:05:46.297567,4582433.469,,2023-10-03T10:14:44.246112,65103002003004,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Karaokes,41.390342854588354,,448449,l'Antiga Esquerra de l'Eixample,True,20001
,,2.156851033797103,Tel.,,Gran de Gràcia,Telèfons,8012,55734068,934151824,BARCELONA,Bars i pubs musicals,651,,Gràcia,,429518.72277531883,36,﻿75990085638,,True,6,,,31,14,Bar musical Alfa,206403,1996-09-18T00:00:00,4583376.063062074,,2023-10-03T10:43:11.560890,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.39883535054437,,140630,la Vila de Gràcia,True,20001
,,2.156851033797103,Tel.,,Gran de Gràcia,Telèfons,8012,55734070,934151824,BARCELONA,Discoteques,651,,Gràcia,,429518.72277531883,36,﻿75990085638,,True,6,,,31,15,Bar musical Alfa,206403,1996-09-18T00:00:00,4583376.063062074,,2023-10-03T10:43:11.560890,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,41.39883535054437,,140630,la Vila de Gràcia,True,20001
,,2.178550509469824,Tel.,,C Palma de Sant Just,Telèfons,8002,55734068,930243152,BARCELONA,Bars i pubs musicals,651,,Ciutat Vella,,431315.83767921024,1,﻿99400050261,,True,1,,,2,16,Bar Musical Ginger,242203,2003-07-08T15:11:19,4581584.035916421,,2022-09-17T06:03:28.352899,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.38285062054267,,207882,el Barri Gòtic,True,20001
,,2.1591457284804476,Tel.,,C Muntaner,Telèfons,8011,55734068,934519152,BARCELONA,Bars i pubs musicals,651,,Eixample,,429697.50231936557,63,﻿75990090372,,True,2,,,8,17,Bar musical Punto BCN,223606,1996-09-18T00:00:00,4582030.244229293,,2023-10-03T10:18:02.488927,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.38672968161117,,141643,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1591457284804476,Tel.,,C Muntaner,Telèfons,8011,55734069,934519152,BARCELONA,Cocteleries,651,,Eixample,,429697.50231936557,63,﻿75990090372,,True,2,,,8,18,Bar musical Punto BCN,223606,1996-09-18T00:00:00,4582030.244229293,,2023-10-03T10:18:02.488927,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,41.38672968161117,,141643,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1591457284804476,Tel.,,C Muntaner,Telèfons,8011,55734076,934519152,BARCELONA,Xampanyeries,651,,Eixample,,429697.50231936557,63,﻿75990090372,,True,2,,,8,19,Bar musical Punto BCN,223606,1996-09-18T00:00:00,4582030.244229293,,2023-10-03T10:18:02.488927,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,41.38672968161117,,141643,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1657598568272727,Tel.,,C Pau Claris,Telèfons,8009,55734068,932151779,BARCELONA,Bars i pubs musicals,651,,Eixample,,430257.90871357126,139,﻿75990279814,,True,2,,,7,20,Bar Musical The Daily Telegraph,247659,1996-09-18T00:00:00,4582793.9898934625,,2023-10-03T10:17:19.697496,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.3936572682303,,148580,la Dreta de l'Eixample,True,20001
,,2.1589959188052603,Tel.,,Carrer de València,Telèfons,8011,55734069,938 337 678,Barcelona,Cocteleries,651,,Eixample,,429687.77235372923,212,﻿99400608660,,True,2,,,8,21,Restaurant The Alchemix,350308,2018-09-17T13:23:32,4582318.403415489,,2022-01-07T09:05:41.894981,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,41.389324182392755,,232526,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1589959188052603,Tel.,,Carrer de València,Telèfons,8011,55734076,938 337 678,Barcelona,Xampanyeries,651,,Eixample,,429687.77235372923,212,﻿99400608660,,True,2,,,8,22,Restaurant The Alchemix,350308,2018-09-17T13:23:32,4582318.403415489,,2022-01-07T09:05:41.894981,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,41.389324182392755,,232526,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1589959188052603,Tel.,,Carrer de València,Telèfons,8011,60731068,938 337 678,Barcelona,Restaurants,651,,Eixample,,429687.77235372923,212,﻿99400608660,,True,2,,,8,23,Restaurant The Alchemix,350308,2018-09-17T13:23:32,4582318.403415489,,2022-01-07T09:05:41.894981,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,41.389324182392755,,232526,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1716550874973453,Tel.,,Consell de Cent,Telèfons,8009,55734068,691257211,BARCELONA,Bars i pubs musicals,651,,Eixample,,430752.64286583074,384,﻿97310175200,,True,2,,,7,24,Bar Musical Bare Nostrum,89004,1997-11-06T00:00:00,4582987.075111473,,2024-09-18T13:43:02.323899,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.39543907514898,,199971,la Dreta de l'Eixample,True,20001
,,2.1533816964183723,Tel.,,C París,Telèfons,8036,55734068,933681455,BARCELONA,Bars i pubs musicals,651,,Eixample,,429223.0467695367,186,﻿75990097460,,True,2,,,8,25,Slow Barcelona Cocktails & Boite,245802,1996-09-18T00:00:00,4582799.534624344,,2023-10-03T10:17:42.297064,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.393616799615536,,142843,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1533816964183723,Tel.,,C París,Telèfons,8036,55734069,933681455,BARCELONA,Cocteleries,651,,Eixample,,429223.0467695367,186,﻿75990097460,,True,2,,,8,26,Slow Barcelona Cocktails & Boite,245802,1996-09-18T00:00:00,4582799.534624344,,2023-10-03T10:17:42.297064,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,41.393616799615536,,142843,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1533816964183723,Tel.,,C París,Telèfons,8036,55734076,933681455,BARCELONA,Xampanyeries,651,,Eixample,,429223.0467695367,186,﻿75990097460,,True,2,,,8,27,Slow Barcelona Cocktails & Boite,245802,1996-09-18T00:00:00,4582799.534624344,,2023-10-03T10:17:42.297064,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,41.393616799615536,,142843,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1533816964183723,Tel.,,C París,Telèfons,8036,60731068,933681455,BARCELONA,Restaurants,651,,Eixample,,429223.0467695367,186,﻿75990097460,,True,2,,,8,28,Slow Barcelona Cocktails & Boite,245802,1996-09-18T00:00:00,4582799.534624344,,2023-10-03T10:17:42.297064,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,41.393616799615536,,142843,l'Antiga Esquerra de l'Eixample,True,20001
,,2.180301705053117,Tel.,,C Carders,Telèfons,8003,55734068,671441888,BARCELONA,Bars i pubs musicals,651,,Ciutat Vella,,431466.61311995925,31,﻿99400594182,,True,1,,,4,29,Pub The Lima House,65607,2018-06-08T11:00:09,4582042.620471749,,2022-09-17T09:20:58.113599,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.38699381707336,,231398,"Sant Pere, Santa Caterina i la Ribera",True,20001
,,2.1802835682089925,Tel.,,C Mercè,Telèfons,8002,55734069,932956684,BARCELONA,Cocteleries,651,,Ciutat Vella,,431457.90535949235,13,﻿99400595976,,True,1,,,2,30,Restaurant La República,209208,2018-06-27T09:54:44,4581282.351889691,,2024-09-19T09:56:07.593447,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,41.380145554013005,,231966,el Barri Gòtic,True,20001
,,2.1802835682089925,Tel.,,C Mercè,Telèfons,8002,55734076,932956684,BARCELONA,Xampanyeries,651,,Ciutat Vella,,431457.90535949235,13,﻿99400595976,,True,1,,,2,31,Restaurant La República,209208,2018-06-27T09:54:44,4581282.351889691,,2024-09-19T09:56:07.593447,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,41.380145554013005,,231966,el Barri Gòtic,True,20001
,,2.1802835682089925,Tel.,,C Mercè,Telèfons,8002,60731068,932956684,BARCELONA,Restaurants,651,,Ciutat Vella,,431457.90535949235,13,﻿99400595976,,True,1,,,2,32,Restaurant La República,209208,2018-06-27T09:54:44,4581282.351889691,,2024-09-19T09:56:07.593447,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,41.380145554013005,,231966,el Barri Gòtic,True,20001
,,2.1316228231551433,Tel.,,Tenor Masini,Telèfons,8028,55734070,934903494,BARCELONA,Discoteques,651,,Sants-Montjuïc,,427386.3939938093,65,﻿96359123240,,True,3,,,18,39,Escola de ball La Clave,333900,1996-12-24T00:00:00,4581060.9842003435,,2022-09-17T05:27:35.832918,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,41.37779464410771,,196194,Sants,True,20001
,,2.1467430809493484,Tel.,,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734068,934246110,BARCELONA,Bars i pubs musicals,651,,Sants-Montjuïc,,428641.3109980409,25,﻿75990331366,,True,3,,,11,33,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2023-10-03T10:40:51.973687,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.36914809976752,,150058,el Poble-sec,True,20001
,,2.1467430809493484,Tel.,,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734069,934246110,BARCELONA,Cocteleries,651,,Sants-Montjuïc,,428641.3109980409,25,﻿75990331366,,True,3,,,11,34,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2023-10-03T10:40:51.973687,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,41.36914809976752,,150058,el Poble-sec,True,20001
,,2.1467430809493484,Tel.,,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734070,934246110,BARCELONA,Discoteques,651,,Sants-Montjuïc,,428641.3109980409,25,﻿75990331366,,True,3,,,11,35,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2023-10-03T10:40:51.973687,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,41.36914809976752,,150058,el Poble-sec,True,20001
,,2.1467430809493484,Tel.,,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734076,934246110,BARCELONA,Xampanyeries,651,,Sants-Montjuïc,,428641.3109980409,25,﻿75990331366,,True,3,,,11,36,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2023-10-03T10:40:51.973687,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,41.36914809976752,,150058,el Poble-sec,True,20001
,,2.1467430809493484,Tel.,,Av Francesc Ferrer Guàrdia,Telèfons,8038,60731068,934246110,BARCELONA,Restaurants,651,,Sants-Montjuïc,,428641.3109980409,25,﻿75990331366,,True,3,,,11,37,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2023-10-03T10:40:51.973687,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,41.36914809976752,,150058,el Poble-sec,True,20001
,,2.123592869202551,Tel.,,C Regent Mendieta,Telèfons,8028,55734068,933331172,BARCELONA,Bars i pubs musicals,651,,Les Corts,,426714.5195339192,38,﻿75990106254,,True,4,,,20,38,Bar musical Lunatic Pub,277300,1996-09-18T00:00:00,4581027.800379251,,2023-10-03T10:42:54.883564,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.377434861105804,,142728,la Maternitat i Sant Ramon,True,20001
,,2.1689765625507604,Tel.,,Pl Vicenç Martorell,Telèfons,8001,55734068,933022072,BARCELONA,Bars i pubs musicals,651,,Ciutat Vella,,430517.05040617083,4,﻿99400040582,,True,1,,,1,40,Bar restaurant Kasparo,358605,2003-05-20T11:49:08,4581772.062918194,,2022-09-17T06:02:10.166383,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.3844755308749,,207758,el Raval,True,20001
,,2.169377970918539,Tel.,,G.V. Corts Catalanes,Telèfons,8007,55734072,933023772,BARCELONA,Karaokes,651,,Eixample,,430556.42589828715,640,﻿99400603947,,True,2,,,7,41,Restaurant Tapas&Beer,169409,2018-07-19T09:44:15,4582378.179011769,,2022-09-17T10:51:21.247515,65103002003004,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Karaokes,41.389938026263984,,232245,la Dreta de l'Eixample,True,20001
,,2.169377970918539,Tel.,,G.V. Corts Catalanes,Telèfons,8007,60731068,933023772,BARCELONA,Restaurants,651,,Eixample,,430556.42589828715,640,﻿99400603947,,True,2,,,7,42,Restaurant Tapas&Beer,169409,2018-07-19T09:44:15,4582378.179011769,,2022-09-17T10:51:21.247515,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,41.389938026263984,,232245,la Dreta de l'Eixample,True,20001
,,2.1797983650829615,Tel.,,C Mallorca,Telèfons,8013,55734068,930028081,BARCELONA,Bars i pubs musicals,651,,Eixample,,431445.1878836001,492,﻿97119201118,,True,2,,,6,43,Bar Musical Baroke,191204,1997-04-29T00:00:00,4584225.196176564,,2022-09-17T05:31:28.367113,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.40664977805146,,197191,la Sagrada Família,True,20001
,,2.1751586961120193,Tel.,,Santa Mònica,Telèfons,8001,55734068,933187980,BARCELONA,Bars i pubs musicals,651,,Ciutat Vella,,431026.4346171679,4,﻿75990163301,,True,1,,,1,44,Bar musical Pastís,317801,1996-09-18T00:00:00,4580977.353778993,,2023-10-03T10:03:18.433251,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.377361653351976,,145096,el Raval,True,20001
,,2.1642817404498693,Tel.,,Diputació,Telèfons,8007,55734070,934 878 342,BARCELONA,Discoteques,651,,Eixample,,430128.7810878638,233,﻿99182194919,,True,2,,,7,45,Discoteca Aire Chicas,100800,1999-07-01T00:00:00,4582219.056476287,,2023-09-27T11:01:42.512737,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,41.388467827264044,,203502,la Dreta de l'Eixample,True,20001
,,2.160279931341367,Tel.,,C València,Telèfons,8007,55734070,934545838,BARCELONA,Discoteques,651,,Eixample,,429796.16127808683,234,﻿75990129129,,True,2,,,8,52,Bar Musical Cafè de les Arts,350308,1996-09-18T00:00:00,4582424.468403122,,2023-10-03T10:17:07.762842,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,41.39028894095287,,144467,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1810515500594216,Tel.,,C Allada-Vermell,Telèfons,8003,55734068,933152053,BARCELONA,Bars i pubs musicals,651,,Ciutat Vella,,431529.0005202287,16,﻿98238104125,,True,1,,,4,46,Pub anglès The Black Horse,12906,1998-08-26T00:00:00,4582009.623806381,,2022-09-17T05:42:30.348476,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.3867019384485,,201116,"Sant Pere, Santa Caterina i la Ribera",True,20001
,,2.1311937669942975,Tel.,,Av Madrid,Telèfons,8028,55734070,933303947,BARCELONA,Discoteques,651,,Sants-Montjuïc,,427353.2842560367,160,﻿75990363427,,True,3,,,18,47,Discoteca Nick,187207,1996-09-18T00:00:00,4581337.49349434,,2023-10-03T10:39:49.153444,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,41.380282066054605,,152008,Sants,True,20001
,,2.1311937669942975,Tel.,,Av Madrid,Telèfons,8028,55734072,933303947,BARCELONA,Karaokes,651,,Sants-Montjuïc,,427353.2842560367,160,﻿75990363427,,True,3,,,18,48,Discoteca Nick,187207,1996-09-18T00:00:00,4581337.49349434,,2023-10-03T10:39:49.153444,65103002003004,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Karaokes,41.380282066054605,,152008,Sants,True,20001
,147,2.144903970491513,Tel.,,Carrer de Tarragona,Telèfons,8014,55734068,934 87 83 42,Barcelona,Bars i pubs musicals,651,,Sants-Montjuïc,,428497.596,141,﻿99400729800,,True,3,,,15,49,Sala Safari Disco Club Barcelona,331507,2024-02-26T09:31:46.996269,4581113.113,,2024-02-26T09:41:51.452271,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.37836365659044,,587731,Hostafrancs,True,20001
,147,2.144903970491513,Tel.,,Carrer de Tarragona,Telèfons,8014,55734070,934 87 83 42,Barcelona,Discoteques,651,,Sants-Montjuïc,,428497.596,141,﻿99400729800,,True,3,,,15,50,Sala Safari Disco Club Barcelona,331507,2024-02-26T09:31:46.996269,4581113.113,,2024-02-26T09:41:51.452271,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,41.37836365659044,,587731,Hostafrancs,True,20001
,,2.160279931341367,Tel.,,C València,Telèfons,8007,55734068,934545838,BARCELONA,Bars i pubs musicals,651,,Eixample,,429796.16127808683,234,﻿75990129129,,True,2,,,8,51,Bar Musical Cafè de les Arts,350308,1996-09-18T00:00:00,4582424.468403122,,2023-10-03T10:17:07.762842,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.39028894095287,,144467,l'Antiga Esquerra de l'Eixample,True,20001
,,2.159519625636362,Tel.,,Ptge Mercader,Telèfons,8008,55734069,932159088,BARCELONA,Cocteleries,651,,Eixample,,429735.3728090138,3,﻿75990348460,,True,2,,,7,53,Restaurant Cocteleria Belvedere,208409,1996-09-18T00:00:00,4582711.333591679,,2023-10-03T10:16:03.628697,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,41.392867328199806,,151596,la Dreta de l'Eixample,True,20001
,,2.159519625636362,Tel.,,Ptge Mercader,Telèfons,8008,55734076,932159088,BARCELONA,Xampanyeries,651,,Eixample,,429735.3728090138,3,﻿75990348460,,True,2,,,7,54,Restaurant Cocteleria Belvedere,208409,1996-09-18T00:00:00,4582711.333591679,,2023-10-03T10:16:03.628697,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,41.392867328199806,,151596,la Dreta de l'Eixample,True,20001
,,2.159519625636362,Tel.,,Ptge Mercader,Telèfons,8008,60731068,932159088,BARCELONA,Restaurants,651,,Eixample,,429735.3728090138,3,﻿75990348460,,True,2,,,7,55,Restaurant Cocteleria Belvedere,208409,1996-09-18T00:00:00,4582711.333591679,,2023-10-03T10:16:03.628697,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,41.392867328199806,,151596,la Dreta de l'Eixample,True,20001
,,2.1671773889372346,Tel.,,C Blesa,Telèfons,8004,55734068,934413709,BARCELONA,Bars i pubs musicals,651,,Sants-Montjuïc,,430354.12825878983,36,﻿99400069768,,True,3,,,11,56,Bar Musical Gran Bodega Saltó,43502,2003-12-15T18:15:31,4580473.745557417,,2022-09-17T06:06:54.221438,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.37276789934408,,208721,el Poble-sec,True,20001
,,2.1747234717977646,Tel.,,Pl Reial,Telèfons,8002,55734068,933021163,BARCELONA,Bars i pubs musicals,651,,Ciutat Vella,,430993.027877585,3,﻿92086010064,,True,1,,,2,57,Bar Musical Glaciar,276001,1990-12-20T00:00:00,4581291.41570665,,2022-09-17T04:11:24.449706,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,41.38018745340412,,161861,el Barri Gòtic,True,20001
,,2.1809453170978967,Tel.,,C Sicília,Telèfons,8013,55734069,932463886,BARCELONA,Cocteleries,651,,Eixample,,431529.6953072974,101,﻿75990490788,,True,2,,,5,58,Bar Restaurant La Higuera,325005,1998-03-28T00:00:00,4583022.850920699,,2023-10-25T09:12:07.090426,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,41.39582783319832,,154954,el Fort Pienc,True,20001
,,2.1809453170978967,Tel.,,C Sicília,Telèfons,8013,55734076,932463886,BARCELONA,Xampanyeries,651,,Eixample,,431529.6953072974,101,﻿75990490788,,True,2,,,5,59,Bar Restaurant La Higuera,325005,1998-03-28T00:00:00,4583022.850920699,,2023-10-25T09:12:07.090426,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,41.39582783319832,,154954,el Fort Pienc,True,20001
