addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,estimated_dates,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,secondary_filters_name,secondary_filters_tree,start_date,addresses_district_name,end_date,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,2.179481225396938,Tel.,,C Casp,Telèfons,8013,54731069,932467000,BARCELONA,Hotels 4 estr.,651,,Eixample,,431407.59348731686,103,﻿99400196091,,True,2,,,5,11,Ayre Hotel Caspe - HB-004182,71600,2007-11-30T13:29:54,4583054.899583314,,2022-09-17T06:54:14.027887,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.396106080084934,,219102,el Fort Pienc,True,20001
,,2.1589797507660515,Tel.,,Trav Dalt,Telèfons,8024,54731071,932132454,BARCELONA,Hotels 2 estr.,651,,Gràcia,,429711.2095926226,121,﻿75990535990,,True,6,,,30,12,Hotel Travessera - HB-002043,344000,1998-08-01T00:00:00,4584871.882515065,,2023-10-03T10:38:02.379032,65103001000003,Planol BCN >> Allotjament >> Hotels >> Hotels 2 estr.,41.412324492675204,,155072,la Salut,True,20001
,,2.1514145555775768,Centraleta,,Trav Gràcia,Telèfons,8006,54731070,932386828,BARCELONA,Hotels 3 estr.,651,,Sarrià-Sant Gervasi,,429062.44624702726,72,﻿75990704606,,True,5,,,26,13,Hotel Catalonia Barcelona Golf - HB-004084,344101,2001-06-09T00:00:00,4583194.557737142,,2023-10-03T10:37:55.507915,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.39716047631681,,158009,Sant Gervasi - Galvany,True,20003
,,2.1741559288787093,Tel.,,Rda Sant Pere,Telèfons,8010,54731072,932681336,BARCELONA,Hotels 1 estr.,651,,Eixample,,430955.26003606274,24,﻿75990493577,,True,2,,,7,14,Hotel Urquinaona - HB-001950,309406,1998-04-04T00:00:00,4582308.547772856,,2023-10-03T10:15:15.750847,65103001000004,Planol BCN >> Allotjament >> Hotels >> Hotels 1 estr.,41.389345214488856,,154760,la Dreta de l'Eixample,True,20001
,,2.1630462799097723,Centraleta,,C Muntaner,Telèfons,8011,54731070,934512142,BARCELONA,Hotels 3 estr.,651,,Eixample,,430020.7552395932,2,﻿75990600025,,True,2,,,10,15,Hotel Acta Splendid - HB-004050,223606,1999-06-12T00:00:00,4581730.030226028,,2023-10-03T10:15:54.708924,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.38405393847892,,155951,Sant Antoni,True,20003
,,2.1353959606306443,Tel.,,Av Diagonal,Telèfons,8029,54731069,934942500,BARCELONA,Hotels 4 estr.,651,,Les Corts,,427715.1435128675,555,﻿99400157008,,True,4,,,19,16,Hotel Husa L'Illa - HB-003973,144601,2006-04-11T18:01:15,4582384.607353548,,2023-02-16T10:08:45.042166,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.38974559970474,,216956,les Corts,True,20001
,,2.1405185976328425,Centraleta,,C Equador,Telèfons,8029,54731070,934193636,BARCELONA,Hotels 3 estr.,651,,Les Corts,,428138.9894896981,20,﻿98070141017,,True,4,,,19,17,Hotel NH Entenza - HB-003972,107004,1998-03-11T00:00:00,4581933.299847633,,2022-09-17T05:38:46.699659,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.385718825476424,,199213,les Corts,True,20003
,,2.1624485304693875,Tel.,,Pg Gràcia,Telèfons,8008,54731069,937370010,BARCELONA,Hotels 4 estr.,651,,Eixample,,429982.09537162795,84,﻿99400319157,,True,2,,,7,18,Hotel Royal Passeig de Gràcia - HB-004545,148307,2013-05-30T13:21:52,4582901.611786533,,2022-09-17T07:54:42.349337,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.394602616035385,,225508,la Dreta de l'Eixample,True,20001
,,2.1923892777719374,Tel.,,C Pallars,Telèfons,8018,54731069,933209650,BARCELONA,Hotels 4 estr.,651,,Sant Martí,,432487.6289732881,128,﻿99400040581,,True,10,,,66,19,Hotel Pere IV - HB-004233,242906,2003-05-20T11:24:40,4583147.719895191,,2022-09-17T06:02:06.821812,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.39703348538714,,207757,el Parc i la Llacuna del Poblenou,True,20001
,,2.1757825400899513,Tel.,,C Consell de Cent,Telèfons,8013,54731070,932477474,BARCELONA,Hotels 3 estr.,651,,Eixample,,431100.964411104,444,﻿99400040588,,True,2,,,5,20,Hotel Aranea - HB-004230,89004,2003-05-20T13:59:30,4583328.020856755,,2022-09-17T06:02:10.449224,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.398539783459846,,207564,el Fort Pienc,True,20001
,,2.164494179716713,Tel.,,Pg Gràcia,Telèfons,8007,54731069,932724180,BARCELONA,Hotels 4 estr.,651,,Eixample,,430151.34576516284,62,﻿99400030271,,True,2,,,7,21,Hotel Sixtytwo Barcelona - HB-004200,148307,2002-12-16T13:22:27,4582717.027622312,,2022-09-17T06:00:01.195618,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.39295484694663,,206230,la Dreta de l'Eixample,True,20001
,,2.166563720114081,Tel.,,C Tallers,Telèfons,8001,54731070,934813799,BARCELONA,Hotels 3 estr.,651,,Ciutat Vella,,430315.91034815356,66,﻿99400207435,,True,1,,,1,22,Hotel Ciutat Vella - HB-004398,329800,2008-06-03T11:31:13,4581836.663246371,,2022-09-17T07:01:33.897782,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.38503996792919,,220291,el Raval,True,20001
,,2.1288425994189195,Centraleta,,C Vilana,Telèfons,8017,54731069,934340363,BARCELONA,Hotels 4 estr.,651,,Sarrià-Sant Gervasi,,427184.1793079991,7,﻿97043171458,,True,5,,,25,23,Hotel Turó de Vilana - HB-004027,362205,1997-02-12T00:00:00,4584074.015760308,,2022-09-17T05:28:32.758651,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.404913486886464,,196912,Sant Gervasi - la Bonanova,True,20003
,,2.156445196720727,Tel.,,C Còrsega,Telèfons,8008,54731068,937377977,BARCELONA,Hotels 5 estr.,651,,Eixample,,429480.0952517805,289,﻿99400448502,,True,2,,,7,24,Hotel Ohla Eixample - HB-004718,90502,2016-04-27T08:43:14,4582893.453761802,,2022-09-17T08:39:57.092358,65103001000000,Planol BCN >> Allotjament >> Hotels >> Hotels 5 estr.,41.39448527637071,,228553,la Dreta de l'Eixample,True,20001
,,2.1548907267364816,Tel.,,C Diputació,Telèfons,8015,54731070,935534760,BARCELONA,Hotels 3 estr.,651,,Eixample,,429335.6799663947,100,﻿99400085470,,True,2,,,9,25,Leonardo Hotel Barcelona Gran Via - HB-004212,100800,2004-05-13T08:59:22,4581411.767189629,,2022-09-17T06:17:13.690639,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.38112756977953,,210829,la Nova Esquerra de l'Eixample,True,20001
,,2.146045971839959,Centraleta,,C Consell de Cent,Telèfons,8014,54731069,932893921,BARCELONA,Hotels 4 estr.,651,,Sants-Montjuïc,,428591.37430339574,51,﻿99400164659,,True,3,,,15,26,Hotel Pestana Arena Barcelona - HB-004345,89004,2006-07-11T12:44:54,4580938.028657236,,2022-09-17T06:37:14.711418,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.376795061952784,,216080,Hostafrancs,True,20003
,,2.1840945753982703,Tel.,,Pg Picasso,Telèfons,8003,54731069,935 47 86 00,BARCELONA,Hotels 4 estr.,651,,Ciutat Vella,,431783.36404943164,26,﻿99400298333,,True,1,,,4,27,Hotel Borneta - HB-004579,201400,2012-08-09T14:26:46,4582000.716944711,,2024-10-14T14:16:04.307517,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.386643327597604,,617616,"Sant Pere, Santa Caterina i la Ribera",False,20001
,,2.1784203838118956,Tel.,,C Sant Pere Més Baix,Telèfons,8003,54731070,932225544,BARCELONA,Hotels 3 estr.,651,,Ciutat Vella,,431310.42461408087,62,﻿99400298390,,True,1,,,4,28,Musik Boutique Hotel - HB-004538,31707,2012-08-10T09:18:15,4582160.816286702,,2022-09-17T07:50:14.749289,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.38804504980169,,225001,"Sant Pere, Santa Caterina i la Ribera",True,20001
,,2.1979046757940526,Tel.,,C Pallars,Telèfons,8005,54731070,934338400,BARCELONA,Hotels 3 estr.,651,,Sant Martí,,432953.3693477369,203,﻿99400321764,,True,10,,,68,29,Hotel Holiday Inn Express Barcelona City 22@ - HB-004325,242906,2013-07-02T14:20:28,4583648.472103424,,2022-09-17T07:55:59.793036,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.40158259154649,,225698,el Poblenou,True,20001
,,2.136538939015184,Tel.,,Av Tibidabo,Telèfons,8022,54731068,933196600,BARCELONA,Hotels 5 estr.,651,,Sarrià-Sant Gervasi,,427833.8748605277,1,﻿99400200593,,True,5,,,25,30,Abac restaurant & hotel - HB-004321,101008,2008-02-20T12:37:51,4584708.562712084,,2022-09-17T06:56:22.291244,65103001000000,Planol BCN >> Allotjament >> Hotels >> Hotels 5 estr.,41.410687165714535,,220430,Sant Gervasi - la Bonanova,True,20001
,,2.160937711962806,Tel.,,G.V. Corts Catalanes,Telèfons,8011,54731069,933964800,BARCELONA,Hotels 4 estr.,651,,Eixample,,429844.6709463343,559,﻿99400174636,,True,2,,,8,31,Hotel H10 Casanova - HB-004363,169409,2006-12-22T09:24:55,4581754.309952589,,2022-09-17T06:44:38.243224,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.38425728199812,,217203,l'Antiga Esquerra de l'Eixample,True,20001
,,2.1630462799097723,Tel.,,C Muntaner,Telèfons,8011,54731071,934395664,BARCELONA,Hotels 2 estr.,651,,Eixample,,430020.7552395932,4,﻿99400392720,,True,2,,,10,32,Hotel AinB - HB-004507,223606,2015-07-30T18:25:08,4581730.030226028,,2022-09-17T08:26:16.348352,65103001000003,Planol BCN >> Allotjament >> Hotels >> Hotels 2 estr.,41.38405393847892,,227665,Sant Antoni,True,20001
,,2.173411024440062,Tel.,,C Cardenal Casañas,Telèfons,8002,54731070,933041889,BARCELONA,Hotels 3 estr.,651,,Ciutat Vella,,430885.19688459724,11,﻿99400392721,,True,1,,,2,33,Hotel Atlas - HB-004375,64706,2015-07-30T18:26:31,4581492.994717191,,2022-09-17T08:26:18.462964,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.3819937601075,,227542,el Barri Gòtic,True,20001
,,2.1559991450765748,Tel.,,C Rosselló,Telèfons,8036,54731069,935480998,BARCELONA,Hotels 4 estr.,651,,Eixample,,429440.3016923206,174,﻿99400392725,,True,2,,,8,34,Hotel Bcn Urban Gran Rosellon - HB-004681,289105,2015-07-30T18:33:43,4582636.760257792,,2022-09-17T08:26:19.230877,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.39216983931891,,227549,l'Antiga Esquerra de l'Eixample,True,20001
,,2.165750098645877,Tel.,,C Bruc,Telèfons,8037,54731072,644200680,BARCELONA,Hotels 1 estr.,651,,Eixample,,430261.0455980112,146,﻿99400392728,,True,2,,,7,35,Hotel Casa Maca Guest House 3 - HB-004639,49509,2015-07-30T18:37:26,4583204.502889442,,2022-09-17T08:26:19.970865,65103001000004,Planol BCN >> Allotjament >> Hotels >> Hotels 1 estr.,41.39735489190897,,227552,la Dreta de l'Eixample,True,20001
,,2.1604157237214276,Tel.,,G.V. Corts Catalanes,Telèfons,8011,54731069,932360000,BARCELONA,Hotels 4 estr.,651,,Eixample,,429799.8934059467,550,﻿99400308521,,True,2,,,10,36,Hotel Catalonia Gran Via - HB-004524,169409,2013-01-09T11:55:23,4581637.798080351,,2022-09-17T07:52:05.277233,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.38320399223042,,225122,Sant Antoni,True,20001
,,2.1715851978752343,Tel.,,C Rambla,Telèfons,8002,54731068,933435000,BARCELONA,Hotels 5 estr.,651,,Ciutat Vella,,430733.41834079154,105,﻿99400253878,,True,1,,,1,37,Hotel Bagués - HB-004440,34308,2010-08-30T13:55:37,4581587.385764902,,2022-09-17T07:25:31.414158,65103001000000,Planol BCN >> Allotjament >> Hotels >> Hotels 5 estr.,41.382830858805015,,223568,el Raval,True,20001
,,2.166478732584708,Tel.,,C Nou de la Rambla,Telèfons,8004,54731070,931258622,BARCELONA,Hotels 3 estr.,651,,Sants-Montjuïc,,430294.5428631298,174,﻿99400606894,,True,3,,,11,38,Hotel Brumell - HB-004690,86902,2018-08-20T09:26:36,4580353.796716197,,2022-09-17T10:54:03.259471,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.37168239763194,,232451,el Poble-sec,True,20001
,,2.1654750128093854,Centraleta,,Rda Universitat,Telèfons,8007,54731071,932157255,BARCELONA,Hotels 2 estr.,651,,Eixample,,430226.35318689514,9,﻿99400607396,,True,2,,,7,39,Hotel Boutique 2015 - HB-004767,349309,2018-08-23T12:37:52,4581990.300728626,,2022-09-17T10:54:16.816380,65103001000003,Planol BCN >> Allotjament >> Hotels >> Hotels 2 estr.,41.38641596849567,,232565,la Dreta de l'Eixample,True,20003
,,2.159575795661155,Tel.,,C Legalitat,Telèfons,8024,54731069,932845025,BARCELONA,Hotels 4 estr.,651,,Gràcia,,429756.025264996,10,﻿99400596971,,True,6,,,31,40,Hotel Le Palacete - HB-004768,177407,2018-07-10T12:37:56,4584356.127553208,,2022-09-17T09:26:10.508480,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.407683199528215,,231984,la Vila de Gràcia,True,20001
,,2.154115367780378,Tel.,,C Calàbria,Telèfons,8015,54731069,932525285,BARCELONA,Hotels 4 estr.,651,,Eixample,,429269.9336251556,115,﻿99400171714,,True,2,,,9,41,Hotel Villa Emilia by Katja & Antoine - HB-004329,54509,2006-11-13T16:40:51,4581318.792083327,,2022-09-17T06:38:56.641218,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.38028439778812,,216194,la Nova Esquerra de l'Eixample,True,20001
,,2.1749199534758232,Tel.,,C Rambla,Telèfons,8002,54731071,933182024,BARCELONA,Hotels 2 estr.,651,,Ciutat Vella,,431008.82773755695,44,﻿92168172239,,True,1,,,2,48,Hotel Fornos - HB-000011,34308,1984-05-30T00:00:00,4581225.140356758,,2022-09-17T04:56:38.792593,65103001000003,Planol BCN >> Allotjament >> Hotels >> Hotels 2 estr.,41.37959188566095,,173928,el Barri Gòtic,True,20001
,324,2.1472832541315308,Tel.,,Gran Via de les Corts Catalanes,Telèfons,8004,54731069,93 3675500,Barcelona,Hotels 4 estr.,651,,Sants-Montjuïc,,428691.039,322,﻿99400196004,,True,3,,,14,42,Hotel Indigo Barcelona Gran Via Plaza España - HB-004314,169409,2007-11-29T11:36:16,4580550.827,,2024-02-01T14:40:09.820364,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.3733165097944,,219190,la Font de la Guatlla,True,20001
,,2.1727626167524394,Tel.,,G.V. Corts Catalanes,Telèfons,8010,54731069,931924560,BARCELONA,Hotels 4 estr.,651,,Eixample,,430842.0930642802,678,﻿99400319161,,True,2,,,7,43,Hotel Grupotel Gran Via 678 - HB-004421,169409,2013-05-30T13:34:37,4582657.622343864,,2022-09-17T07:54:42.501078,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.392479497029186,,225656,la Dreta de l'Eixample,True,20001
,,2.1846590429037516,Informació,,Av Marquès de l'Argentera,Telèfons,8003,54731069,933191944,BARCELONA,Hotels 4 estr.,651,,Ciutat Vella,,431827.66568117996,4,﻿99400303372,,True,1,,,4,44,Hotel Ciutadella Barcelona - HB-004539,198203,2012-10-17T17:24:41,4581692.781958716,,2022-09-17T07:51:04.369264,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.38387359887313,,225394,"Sant Pere, Santa Caterina i la Ribera",True,20006
,,2.1993876749895045,Tel.,,Av Icària,Telèfons,8005,54731069,932218200,BARCELONA,Hotels 4 estr.,651,,Sant Martí,,433069.09140100516,195,﻿99400098501,,True,10,,,67,45,Hotel SB Icària Barcelona - HB-004247,62609,2004-10-29T12:54:15,4582755.427837783,,2022-09-17T06:20:30.733392,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.39354882137261,,211320,la Vila Olímpica del Poblenou,True,20001
,,2.169354802486356,Tel.,,Pl Catalunya,Telèfons,8002,54731069,900811676,BARCELONA,Hotels 4 estr.,651,,Eixample,,430552.28798589116,10,﻿99400596964,,True,2,,,7,46,Hotel Iberostar Paseo de Gracia - HB-004805,74404,2018-07-10T12:15:22,4582148.599251043,,2022-09-17T09:26:10.576503,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.38786991751789,,231926,la Dreta de l'Eixample,True,20001
,,2.155190161506966,Centraleta,,Via Augusta,Telèfons,8006,54731069,932178700,BARCELONA,Hotels 4 estr.,651,,Sarrià-Sant Gervasi,,429377.03921294777,5,﻿92168172158,,True,5,,,26,47,Hotel Balmoral - HB-002606,28000,1984-05-30T00:00:00,4583085.639865464,,2022-09-17T04:56:34.725680,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.396207183479504,,172814,Sant Gervasi - Galvany,True,20003
,,2.169525637778747,Tel.,,G.V. Corts Catalanes,Telèfons,8007,54731070,933181900,BARCELONA,Hotels 3 estr.,651,,Eixample,,430568.89077459206,642,﻿92168172252,,True,2,,,7,49,Hotel Granvía - HB-000012,169409,1984-05-30T00:00:00,4582390.495894153,,2022-09-17T04:56:38.742924,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.390050036549404,,172817,la Dreta de l'Eixample,True,20001
,,2.1715445758064593,Tel.,,C Santa Anna,Telèfons,8002,54731070,933018274,BARCELONA,Hotels 3 estr.,651,,Ciutat Vella,,430732.64629176795,18,﻿92168172321,,True,1,,,2,50,Hotel Nouvel - HB-000078,313006,1984-05-30T00:00:00,4581861.958085163,,2022-09-17T04:56:39.771393,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.38530378088554,,172819,el Barri Gòtic,True,20001
,,2.165518703308214,Tel.,,C Aragó,Telèfons,8007,54731069,935959555,BARCELONA,Hotels 4 estr.,651,,Eixample,,430236.9019358994,271,﻿99400513827,,True,2,,,7,51,Hotel Room Mate Anna - HB-004733,18505,2017-06-19T17:12:10,4582706.314744491,,2023-03-06T16:17:41.955950,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.39286578560716,,230278,la Dreta de l'Eixample,True,20001
,,2.190991263312167,Centraleta,,C Àvila,Telèfons,8018,54731069,934 833 876,BARCELONA,Hotels 4 estr.,651,,Sant Martí,,432374.0490060076,135,﻿99400549620,,True,10,,,66,52,Hotel Golden Tulip - HB-004757,29206,2017-10-25T12:04:45,4583500.952426933,,2022-09-17T09:07:58.268339,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.40020540586961,,230391,el Parc i la Llacuna del Poblenou,True,20003
,,2.1247770121141003,Tel.,,C Sants,Telèfons,8028,54731070,931317500,BARCELONA,Hotels 3 estr.,651,,Sants-Montjuïc,,426811.44063693937,383,﻿99400549643,,True,3,,,17,53,Hotel Arya by Ona Hotels - HB-004761,312400,2017-10-25T13:09:38,4580819.001438415,,2022-09-17T09:08:00.393978,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.37556311465474,,230723,Sants - Badal,True,20001
,,2.167334035650646,Tel.,,C Aragó,Telèfons,8009,54731068,932150899,BARCELONA,Hotels 5 estr.,651,,Eixample,,430389.69342916494,300,﻿99400535858,,True,2,,,7,54,Hotel Od Barcelona - HB-004762,18505,2017-10-09T16:19:21,4582811.756747286,,2022-09-17T09:05:50.263511,65103001000000,Planol BCN >> Allotjament >> Hotels >> Hotels 5 estr.,41.393828705850446,,230776,la Dreta de l'Eixample,True,20001
,,2.196207184661093,Tel.,,Av Diagonal,Telèfons,8018,54731070,934868800,BARCELONA,Hotels 3 estr.,651,,Sant Martí,,432815.4126031599,161,﻿99400002916,,True,10,,,68,55,Hotel Four Points By Sheraton Barcelona Diagonal - HB-004103,144601,2002-05-28T20:22:51,4584074.052925449,,2022-09-17T05:56:21.268720,65103001000002,Planol BCN >> Allotjament >> Hotels >> Hotels 3 estr.,41.4054041616984,,204818,el Poblenou,True,20001
,,2.172925170937131,Tel.,,C Duc,Telèfons,8002,54731068,936 425 400,BARCELONA,Hotels 5 estr.,651,,Ciutat Vella,,430847.4631891089,15,﻿99400649744,,True,1,,,2,56,Hotel Kimpton Vividora - HB-004063,106409,2020-03-06T14:45:02,4581796.310749303,,2022-05-24T12:06:54.161612,65103001000000,Planol BCN >> Allotjament >> Hotels >> Hotels 5 estr.,41.3847223933667,,233673,el Barri Gòtic,True,20001
,,2.160095605473392,Informació,,Ptge Mercader,Telèfons,8008,54731069,935500600,BARCELONA,Hotels 4 estr.,651,,Eixample,,429783.0783551064,13,﻿99400479839,,True,2,,,7,57,Hotel Apartament Murmuri Residence Mercader - HB-004738,208409,2017-03-06T12:00:26,4582664.740056167,,2022-09-17T08:55:03.296017,65103001000001,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,41.39245184284078,,229456,la Dreta de l'Eixample,True,20006
,,2.1624325821186856,Tel.,,C Balmes,Telèfons,8007,54731072,934545028,BARCELONA,Hotels 1 estr.,651,,Eixample,,429975.13756032917,51,﻿99400366811,,True,2,,,8,58,Hotel Praktik Vinoteca - HB-004628,32700,2015-01-05T11:51:04,4582319.760461886,,2022-09-17T08:12:06.961364,65103001000004,Planol BCN >> Allotjament >> Hotels >> Hotels 1 estr.,41.389361473506,,226552,l'Antiga Esquerra de l'Eixample,True,20001
